,Climate_ID,Mean_Temp,Min_Temp,Max_Temp,Mean_Diff_from_Normal,Snowfall,Percent_of_Normal_Snowfall,Total_Precip,Percent_of_Normal_Precip,Snow_on_Ground,Days_with_Precip,Heating_Degree_Days,Cooling_Degree_Days,Mean_Temp_Normalized,Min_Temp_Normalized,Max_Temp_Normalized,Mean_Diff_from_Normal_Normalized,Snowfall_Normalized,Percent_of_Normal_Snowfall_Normalized,Total_Precip_Normalized,Percent_of_Normal_Precip_Normalized,Snow_on_Ground_Normalized,Days_with_Precip_Normalized,Heating_Degree_Days_Normalized,Cooling_Degree_Days_Normalized,Unnamed: 0_Rolling_Average,Mean_Temp_Rolling_Average,Min_Temp_Rolling_Average,Max_Temp_Rolling_Average,Mean_Diff_from_Normal_Rolling_Average,Snowfall_Rolling_Average,Percent_of_Normal_Snowfall_Rolling_Average,Total_Precip_Rolling_Average,Percent_of_Normal_Precip_Rolling_Average,Snow_on_Ground_Rolling_Average,Days_with_Precip_Rolling_Average,Heating_Degree_Days_Rolling_Average,Cooling_Degree_Days_Rolling_Average,Unnamed: 0_Binned,Unnamed: 0_Binned_Encoded,Mean_Temp_Binned,Mean_Temp_Binned_Encoded,Min_Temp_Binned,Min_Temp_Binned_Encoded,Max_Temp_Binned,Max_Temp_Binned_Encoded,Mean_Diff_from_Normal_Binned,Mean_Diff_from_Normal_Binned_Encoded,Snowfall_Binned,Snowfall_Binned_Encoded,Percent_of_Normal_Snowfall_Binned,Percent_of_Normal_Snowfall_Binned_Encoded,Total_Precip_Binned,Total_Precip_Binned_Encoded,Percent_of_Normal_Precip_Binned,Percent_of_Normal_Precip_Binned_Encoded,Snow_on_Ground_Binned,Snow_on_Ground_Binned_Encoded,Days_with_Precip_Binned,Days_with_Precip_Binned_Encoded,Heating_Degree_Days_Binned,Heating_Degree_Days_Binned_Encoded,Cooling_Degree_Days_Binned,Cooling_Degree_Days_Binned_Encoded,Unnamed: 0_Rolling_Average_Binned,Unnamed: 0_Rolling_Average_Binned_Encoded,Mean_Temp_Rolling_Average_Binned,Mean_Temp_Rolling_Average_Binned_Encoded,Min_Temp_Rolling_Average_Binned,Min_Temp_Rolling_Average_Binned_Encoded,Max_Temp_Rolling_Average_Binned,Max_Temp_Rolling_Average_Binned_Encoded,Mean_Diff_from_Normal_Rolling_Average_Binned,Mean_Diff_from_Normal_Rolling_Average_Binned_Encoded,Snowfall_Rolling_Average_Binned,Snowfall_Rolling_Average_Binned_Encoded,Percent_of_Normal_Snowfall_Rolling_Average_Binned,Percent_of_Normal_Snowfall_Rolling_Average_Binned_Encoded,Total_Precip_Rolling_Average_Binned,Total_Precip_Rolling_Average_Binned_Encoded,Percent_of_Normal_Precip_Rolling_Average_Binned,Percent_of_Normal_Precip_Rolling_Average_Binned_Encoded,Snow_on_Ground_Rolling_Average_Binned,Snow_on_Ground_Rolling_Average_Binned_Encoded,Days_with_Precip_Rolling_Average_Binned,Days_with_Precip_Rolling_Average_Binned_Encoded,Heating_Degree_Days_Rolling_Average_Binned,Heating_Degree_Days_Rolling_Average_Binned_Encoded,Cooling_Degree_Days_Rolling_Average_Binned,Cooling_Degree_Days_Rolling_Average_Binned_Encoded
596,596,2.2670103092783505,-12.107216494845362,19.05360824742268,-1.279245283018868,8.755555555555556,109.07142857142856,26.65858585858585,116.32432432432432,2.485294117647059,4.232323232323233,442.64845360824745,0.0,0.5690683233707107,0.5624433190238797,0.5930252848097832,0.5319150789629327,0.0856865864396415,0.1755676918654785,0.0921709605615769,0.3329881665449233,0.0319703375802805,0.189554664148022,0.3533251606735494,0.0,593.5,-1.0681930618701014,-17.78407311425899,14.837139142008994,-0.8593885737720134,12.481383110024746,107.03118610599684,40.37972395752977,114.85178487727948,11.07379284330239,5.90637591000602,550.559368611676,0.0004262145436483833,"(565.122, 605.488]",14,"(1.977, 2.71]",17,"(-12.888, -11.594]",16,"(19.031, 20.224]",19,"(-1.355, -1.138]",7,"(8.209, 9.419]",14,"(105.141, 111.171]",20,"(24.254, 26.84]",10,"(114.567, 117.1]",28,"(2.146, 2.959]",8,"(4.183, 4.4]",6,"(434.277, 453.368]",23,"(-0.001, 0.00328]",0,"(562.622, 602.988]",14,"(-1.444, -0.342]",15,"(-18.722, -17.285]",14,"(13.692, 15.103]",15,"(-0.91, -0.752]",8,"(11.779, 13.519]",22,"(103.018, 107.246]",25,"(39.615, 41.156]",4,"(114.798, 116.163]",30,"(10.57, 12.134]",20,"(5.684, 5.945]",2,"(524.872, 553.234]",25,"(-0.001, 0.00177]",0
597,597,1.3299999999999998,-12.907042253521126,15.408450704225352,-0.8193548387096774,5.31,40.36,27.69066666666667,108.3103448275862,1.8765957446808512,5.333333333333333,478.8028571428571,0.0,0.5484610292593174,0.5474807708179356,0.5108579607657014,0.5540488608661529,0.0519665224105389,0.0649657947686116,0.0960351076143189,0.3080365330848089,0.0241401607291313,0.2469314643792726,0.3826444507292089,0.0,594.5,0.9120450333679938,-14.527500344305937,16.25474477581181,-0.5050874985031962,9.413383110024746,88.16364987411278,38.06683506864089,98.28622506459322,7.631239651813029,5.824153687783799,489.0834162307237,0.0004262145436483833,"(565.122, 605.488]",14,"(1.089, 1.977]",16,"(-14.259, -12.888]",15,"(15.343, 16.481]",16,"(-0.914, -0.783]",9,"(4.249, 5.509]",11,"(37.363, 43.464]",8,"(26.84, 29.761]",11,"(108.225, 109.745]",25,"(1.504, 2.146]",7,"(5.309, 5.573]",11,"(475.888, 497.903]",25,"(-0.001, 0.00328]",0,"(562.622, 602.988]",14,"(-0.342, 0.923]",16,"(-15.909, -14.391]",16,"(16.236, 17.936]",17,"(-0.623, -0.463]",10,"(9.141, 10.417]",20,"(87.601, 90.53]",20,"(37.612, 39.615]",3,"(97.939, 99.416]",18,"(7.143, 9.088]",18,"(5.684, 5.945]",2,"(488.442, 524.872]",24,"(-0.001, 0.00177]",0
598,598,5.153296703296703,-8.028415300546449,24.285792349726776,0.4152777777777777,13.809774436090226,124.88636363636364,102.9670157068063,148.66666666666666,0.134453781512605,10.947643979057592,369.4357142857143,0.8406593406593407,0.6325452691655302,0.6387465123508902,0.7109665703365582,0.6134697281663726,0.1351498969336291,0.2010243277848911,0.3778724211339184,0.4336864864864865,0.0017295871556533,0.5395093254364702,0.2939535397889203,0.0070743417790459,595.5,2.16947062235096,-12.178411091118322,17.981520732095962,-0.5712626633941146,10.025086809572123,99.05960409719466,45.137704529475435,102.77676879981782,5.943648615398463,6.4529938218595335,449.6567638757926,0.1405361046535385,"(565.122, 605.488]",14,"(4.503, 5.675]",20,"(-8.327, -7.133]",20,"(23.462, 24.369]",23,"(0.353, 0.481]",20,"(13.011, 14.151]",18,"(123.544, 131.45]",23,"(100.693, 106.354]",36,"(145.612, 152.467]",36,"(0.0579, 0.138]",2,"(10.737, 11.04]",33,"(358.708, 383.882]",20,"(0.572, 1.088]",5,"(562.622, 602.988]",14,"(1.986, 3.113]",18,"(-12.766, -11.322]",18,"(17.936, 19.004]",18,"(-0.623, -0.463]",10,"(9.141, 10.417]",20,"(96.076, 99.11]",23,"(44.856, 45.742]",8,"(101.983, 103.181]",21,"(5.658, 7.143]",17,"(6.368, 6.513]",5,"(422.183, 458.983]",22,"(0.0681, 0.141]",4
599,599,4.389954337899543,-7.27351598173516,25.32328767123288,1.338211382113821,6.681756756756757,37.3425925925926,86.56619718309858,120.63541666666669,0.9712230215827338,11.061032863849766,395.37899543379,0.8639269406392693,0.6157573848961021,0.6528686099775649,0.7343532726302637,0.6578890270718155,0.0653912734918587,0.0601088009538713,0.3164671764430596,0.3464108108108108,0.0124936230465699,0.5454183460578035,0.3149921550228244,0.0072701439865216,596.5,3.7065330272215835,-9.364027529474487,20.31302758141103,-0.4487694384618653,8.192180497219502,97.89178376877562,52.153690223513884,110.5964762914003,2.7666670218653437,6.957662821180407,400.9006755957318,0.2845239280934167,"(565.122, 605.488]",14,"(3.516, 4.503]",19,"(-8.327, -7.133]",20,"(25.145, 26.0]",25,"(1.294, 1.428]",28,"(5.509, 6.688]",12,"(30.214, 37.363]",7,"(84.872, 87.882]",32,"(120.066, 122.913]",30,"(0.585, 1.001]",5,"(11.04, 11.429]",34,"(383.882, 409.25]",21,"(0.572, 1.088]",5,"(562.622, 602.988]",14,"(3.113, 4.176]",19,"(-9.675, -8.611]",20,"(20.209, 21.297]",20,"(-0.463, -0.357]",11,"(6.91, 8.199]",18,"(96.076, 99.11]",23,"(51.756, 52.634]",15,"(110.338, 111.518]",27,"(2.722, 3.51]",14,"(6.949, 7.023]",10,"(394.848, 422.183]",21,"(0.141, 0.285]",5
600,600,10.43632958801498,0.2092936802973977,25.132958801498127,-0.4563758389261745,1.5535,40.785714285714285,62.08560885608856,97.56701030927834,0.9863013698630136,8.793357933579335,216.2022471910112,1.4711610486891389,0.7487329048590997,0.7928514738321082,0.730062974137233,0.5715184519743683,0.0152033884302772,0.0656510491520551,0.2248109878069088,0.2745870158818612,0.0126875879705806,0.4272432890404583,0.1696893830401245,0.0123801587243221,597.5,4.427818919855791,-8.577848953128624,21.397859042085187,-0.38265520753459503,7.561587857625593,77.20566297899632,54.10697071187433,114.06641660610457,1.7170588139618541,7.353469390357209,383.2814496281912,0.5295301702906702,"(565.122, 605.488]",14,"(10.431, 11.443]",26,"(-1.001, 0.261]",28,"(24.369, 25.145]",24,"(-0.52, -0.437]",12,"(1.472, 2.128]",8,"(37.363, 43.464]",8,"(59.959, 62.548]",23,"(96.055, 97.851]",19,"(0.585, 1.001]",5,"(8.791, 8.997]",25,"(215.885, 247.339]",15,"(1.088, 1.96]",6,"(562.622, 602.988]",14,"(4.176, 5.131]",20,"(-8.611, -7.407]",21,"(21.297, 22.257]",21,"(-0.463, -0.357]",11,"(6.91, 8.199]",18,"(73.959, 78.381]",16,"(53.708, 54.718]",17,"(113.165, 114.798]",29,"(1.412, 1.95]",12,"(7.333, 7.407]",14,"(368.616, 394.848]",20,"(0.285, 0.586]",6
601,601,8.324471299093656,-5.338242894056847,23.465183246073305,-1.1226415094339623,3.554028436018957,103.1,15.709974424552431,48.71428571428572,0.0,3.800511508951407,213.67371601208455,0.5090634441087614,0.7022876475866342,0.6890722662764007,0.6924688090369807,0.539452164833365,0.034781638110748,0.1659557344064386,0.0511789720727018,0.1224833976833977,0.0,0.1670517143869916,0.1676388793171475,0.0042838860126375,598.5,5.316843706263874,-7.574189874067925,22.11154683669652,-0.3206880516995147,6.610769197403587,75.92434984768319,53.6130081159664,106.70300808480134,1.075644672547713,7.361367141849111,352.6903306122841,0.614135129016085,"(565.122, 605.488]",14,"(7.466, 8.474]",23,"(-6.247, -4.991]",22,"(23.462, 24.369]",23,"(-1.138, -0.914]",8,"(3.257, 4.249]",10,"(99.193, 105.141]",19,"(15.263, 16.625]",5,"(44.166, 50.503]",2,"(-0.001, 0.00997]",0,"(3.691, 3.945]",4,"(194.421, 215.885]",14,"(0.207, 0.572]",4,"(562.622, 602.988]",14,"(5.131, 6.142]",21,"(-8.611, -7.407]",21,"(21.297, 22.257]",21,"(-0.357, -0.257]",12,"(5.919, 6.91]",17,"(73.959, 78.381]",16,"(52.634, 53.708]",16,"(105.754, 107.289]",24,"(1.023, 1.412]",11,"(7.333, 7.407]",14,"(344.542, 368.616]",19,"(0.586, 0.994]",7
602,602,8.037755102040817,-7.025510204081633,26.802040816326528,-1.996296296296296,5.935,123.80555555555556,23.9990099009901,50.095238095238095,0.0,5.03960396039604,296.0459183673469,0.3530612244897959,0.6959820125891725,0.6575081184745623,0.7676865887940247,0.4974045755642247,0.0580831093232671,0.199284596467695,0.0822134141004645,0.1267830115830115,0.0,0.2316243826934535,0.2344383354626626,0.0029710914399765,599.5,6.278634505057617,-6.727238825607302,23.402952264847162,-0.4401965539124193,6.140676604810994,78.38003767837101,53.16974545636711,95.66482704662029,0.661428986273203,7.495913929861246,328.2565747388007,0.672978666431051,"(565.122, 605.488]",14,"(7.466, 8.474]",23,"(-7.133, -6.247]",21,"(26.688, 27.522]",27,"(-2.001, -1.604]",5,"(5.509, 6.688]",12,"(123.544, 131.45]",23,"(22.381, 24.254]",9,"(44.166, 50.503]",2,"(-0.001, 0.00997]",0,"(4.871, 5.101]",9,"(275.72, 302.402]",17,"(0.207, 0.572]",4,"(562.622, 602.988]",14,"(6.142, 7.159]",22,"(-7.407, -6.192]",22,"(23.143, 24.252]",23,"(-0.463, -0.357]",11,"(5.919, 6.91]",17,"(73.959, 78.381]",16,"(52.634, 53.708]",16,"(95.009, 96.58]",16,"(0.48, 0.73]",9,"(7.474, 7.58]",16,"(313.788, 344.542]",18,"(0.586, 0.994]",7
603,603,6.342857142857143,-7.364788732394365,22.23098591549296,-2.938709677419354,5.838775510204082,198.22727272727272,49.86707317073171,93.64,2.0476190476190474,6.804878048780488,340.82428571428574,0.0,0.6587067975911669,0.6511611469247512,0.6646481481205848,0.4520477465659901,0.0571414045953157,0.3190781049935979,0.179064358000672,0.2623602162162162,0.0263401710579713,0.3236178881387848,0.2707511995155018,0.0,600.5,7.114110695533809,-5.803529905419509,24.540041466725096,-0.7934223603640321,6.228805856511674,104.69124979958315,56.86581320704462,93.21976957535593,0.6899328700962357,7.741171382435771,305.2601461673721,0.672978666431051,"(565.122, 605.488]",14,"(5.675, 6.576]",21,"(-8.327, -7.133]",20,"(21.561, 22.606]",21,"(-2.945, -2.464]",3,"(5.509, 6.688]",12,"(194.198, 230.527]",29,"(49.319, 51.742]",19,"(91.187, 93.871]",17,"(1.504, 2.146]",7,"(6.674, 6.86]",16,"(330.602, 358.708]",19,"(-0.001, 0.00328]",0,"(562.622, 602.988]",14,"(6.142, 7.159]",22,"(-6.192, -5.275]",23,"(24.252, 24.936]",24,"(-0.91, -0.752]",8,"(5.919, 6.91]",17,"(103.018, 107.246]",25,"(55.971, 56.91]",19,"(92.278, 93.549]",14,"(0.48, 0.73]",9,"(7.74, 7.803]",19,"(284.445, 313.788]",17,"(0.586, 0.994]",7
604,604,10.62568306010929,-2.0497267759562843,25.69071038251366,-0.5972972972972973,1.2821705426356589,69.22222222222223,77.81587301587302,109.75555555555556,0.1491228070175438,10.126984126984128,216.32185792349728,1.8950819672131147,0.7528972802686575,0.7505913914225695,0.7426355322092233,0.5647361305244076,0.0125480120975534,0.1114241001564945,0.2837056532400487,0.3125362162162162,0.0019182866315168,0.4967423822930532,0.1697863809550858,0.0159475507937108,601.5,8.026175088335906,-4.807081817987815,24.774194472189578,-0.9621848728765446,4.140871874269247,95.41389289722623,52.67395609188907,86.73458439017072,0.6923777076803922,7.604394740423527,279.7411701070026,0.84871577085668,"(565.122, 605.488]",14,"(10.431, 11.443]",26,"(-2.565, -1.885]",26,"(25.145, 26.0]",25,"(-0.634, -0.52]",11,"(0.916, 1.472]",7,"(65.965, 70.98]",13,"(75.39, 78.082]",29,"(109.745, 112.417]",26,"(0.138, 0.294]",3,"(9.976, 10.194]",30,"(215.885, 247.339]",15,"(1.088, 1.96]",6,"(562.622, 602.988]",14,"(7.159, 8.171]",23,"(-5.275, -4.263]",24,"(24.252, 24.936]",24,"(-1.071, -0.91]",7,"(3.238, 4.243]",15,"(92.893, 96.076]",22,"(52.634, 53.708]",16,"(85.448, 87.097]",10,"(0.48, 0.73]",9,"(7.58, 7.662]",17,"(258.349, 284.445]",16,"(0.586, 0.994]",7
605,605,9.237442922374427,-2.834246575342466,27.073515981735163,-0.7999999999999999,0.8808510638297873,6.0,92.3952380952381,112.81176470588235,0.0,11.90952380952381,264.4835616438356,0.5748858447488585,0.7223662684619934,0.7359151757724658,0.7738060466286198,0.5549803778917252,0.0086204833425344,0.0096579476861167,0.3382913118059107,0.3220517647058823,0.0,0.5896356474643034,0.2088429500836458,0.0048377966591071,602.5,8.834089852415053,-4.067203583589033,25.065899190606626,-1.3185534365621814,3.174054258781419,90.19012746512747,53.64546291057899,85.43064239670667,0.5305072040832699,7.745809898035868,257.92526447534357,0.8005422548749448,"(565.122, 605.488]",14,"(8.474, 9.474]",24,"(-3.28, -2.565]",25,"(26.688, 27.522]",27,"(-0.914, -0.783]",9,"(0.495, 0.916]",6,"(5.428, 10.523]",3,"(91.588, 95.206]",34,"(112.417, 114.567]",27,"(-0.001, 0.00997]",0,"(11.768, 12.187]",36,"(247.339, 275.72]",16,"(0.572, 1.088]",5,"(562.622, 602.988]",14,"(8.171, 9.214]",24,"(-4.263, -3.181]",25,"(24.936, 25.723]",25,"(-1.497, -1.315]",5,"(2.121, 3.238]",14,"(87.601, 90.53]",20,"(52.634, 53.708]",16,"(84.408, 85.448]",9,"(0.48, 0.73]",9,"(7.74, 7.803]",19,"(233.845, 258.349]",15,"(0.586, 0.994]",7
606,606,15.002592592592592,4.565073529411765,29.29888888888889,0.9302631578947368,0.0151960784313725,0.0,36.70395683453238,55.14,0.0,6.089928057553957,93.96962962962962,11.212222222222223,0.84915690638132,0.874336178794297,0.8239692932411742,0.6382551400571931,0.0001487170151329,0.0,0.1297811848254937,0.1424899459459459,0.0,0.2863597896124365,0.0705652593323722,0.0943534298214101,603.5,9.595133686511323,-3.3412402754033046,25.760220871838417,-1.0874469370920297,2.9176702718533143,83.39250841750841,49.41518757365295,78.35947401182696,0.36612364243943424,7.295238252031639,237.55316154844664,2.424052450463792,"(605.488, 645.854]",15,"(14.356, 15.052]",31,"(4.397, 4.996]",35,"(29.252, 29.685]",32,"(0.915, 1.043]",25,"(0.00736, 0.0287]",1,"(-0.001, 0.14]",0,"(35.115, 39.152]",14,"(55.119, 59.366]",4,"(-0.001, 0.00997]",0,"(5.897, 6.133]",13,"(85.955, 95.336]",8,"(8.754, 11.325]",11,"(602.988, 643.354]",15,"(9.214, 10.215]",25,"(-4.263, -3.181]",25,"(25.723, 26.346]",26,"(-1.315, -1.071]",6,"(2.121, 3.238]",14,"(81.101, 84.421]",18,"(48.788, 49.651]",12,"(76.424, 78.731]",5,"(0.333, 0.48]",8,"(7.224, 7.333]",13,"(233.845, 258.349]",15,"(2.256, 3.684]",10
607,607,12.529490616621985,-1.86475,26.543718592964822,-0.7096153846153845,1.3936651583710409,363.0,37.21895261845386,50.94285714285714,0.0,5.927680798004988,110.89276139410188,2.8871313672922256,0.7947669607407597,0.7540518000143214,0.7618636180216474,0.559330442975888,0.0136391585094681,0.5843058350100604,0.1317093472571886,0.1294220849420849,0.0,0.2779046186828797,0.0842890152333022,0.0242958747561291,604.5,10.29597023943271,-2.762324793060497,26.27331009632034,-1.0186092496222667,2.5576097255786614,126.7091750841751,53.00001727263653,78.73090258325553,0.36612364243943424,7.649766466873902,220.4230024454495,2.820397104327703,"(605.488, 645.854]",15,"(12.206, 12.962]",28,"(-1.885, -1.001]",27,"(26.0, 26.688]",26,"(-0.783, -0.634]",10,"(0.916, 1.472]",7,"(230.527, 621.25]",30,"(35.115, 39.152]",14,"(50.503, 55.119]",3,"(-0.001, 0.00997]",0,"(5.897, 6.133]",13,"(110.851, 129.833]",10,"(1.96, 3.302]",7,"(602.988, 643.354]",15,"(10.215, 11.186]",26,"(-3.181, -2.134]",26,"(25.723, 26.346]",26,"(-1.071, -0.91]",7,"(2.121, 3.238]",14,"(125.638, 129.187]",30,"(52.634, 53.708]",16,"(76.424, 78.731]",5,"(0.333, 0.48]",8,"(7.58, 7.662]",17,"(203.628, 233.845]",14,"(2.256, 3.684]",10
608,608,14.246938775510204,-2.022448979591837,30.775510204081638,-0.8092592592592593,0.6542372881355932,0.0,57.92871287128713,88.86842105263158,0.0,8.049504950495049,122.5622448979592,14.323469387755102,0.832538113289271,0.7511016842440095,0.8572545547581336,0.5545347447467754,0.0064027187750863,0.0,0.2092474221999725,0.247503840682788,0.0,0.388478972552634,0.0937523430219021,0.1205352905865623,605.5,11.330834185010941,-1.928481255645531,26.935554994279524,-0.8207697434494272,1.6774826069345938,106.07491582491582,58.65496776768603,85.1930997428211,0.36612364243943424,8.151416631890404,191.5090568672182,5.148798464871921,"(605.488, 645.854]",15,"(13.699, 14.356]",30,"(-2.565, -1.885]",26,"(30.449, 30.867]",35,"(-0.914, -0.783]",9,"(0.495, 0.916]",6,"(-0.001, 0.14]",0,"(57.298, 59.959]",22,"(86.963, 88.898]",15,"(-0.001, 0.00997]",0,"(7.874, 8.117]",21,"(110.851, 129.833]",10,"(11.325, 14.709]",12,"(602.988, 643.354]",15,"(11.186, 11.916]",27,"(-2.134, -1.19]",27,"(26.346, 27.176]",27,"(-0.91, -0.752]",8,"(1.374, 2.121]",13,"(103.018, 107.246]",25,"(58.146, 59.211]",21,"(84.408, 85.448]",9,"(0.333, 0.48]",8,"(8.096, 8.16]",24,"(182.194, 203.628]",13,"(4.808, 6.065]",12
609,609,13.98857142857143,-1.4690140845070423,28.767605633802816,-1.1096774193548389,0.1340425531914893,83.5,64.85975609756098,84.875,0.0,8.158536585365853,133.78428571428572,21.04,0.8268559432486359,0.7614549345697654,0.8119933709764918,0.540076105482569,0.0013118126825595,0.1344064386317907,0.2351974932075291,0.2350702702702702,0.0,0.3941609243595516,0.1028528186913559,0.1770564410958499,606.5,12.605119899296655,-0.9458521476643108,28.02499161399783,-0.5159310337720079,0.7266937807658285,86.9537037037037,61.15374825549092,83.73226640948776,0.024853801169593,8.377026387987964,157.00239020055153,8.655465131538586,"(605.488, 645.854]",15,"(13.699, 14.356]",30,"(-1.885, -1.001]",27,"(28.474, 28.904]",30,"(-1.138, -0.914]",8,"(0.0753, 0.15]",3,"(83.156, 87.911]",16,"(62.548, 65.148]",24,"(82.582, 84.924]",13,"(-0.001, 0.00997]",0,"(8.117, 8.345]",22,"(129.833, 148.246]",11,"(18.219, 22.477]",14,"(602.988, 643.354]",15,"(11.916, 12.672]",28,"(-1.19, -0.308]",28,"(27.72, 28.207]",29,"(-0.623, -0.463]",10,"(0.712, 1.018]",11,"(84.421, 87.601]",19,"(61.043, 61.847]",24,"(83.019, 84.408]",8,"(0.0175, 0.0268]",3,"(8.321, 8.408]",27,"(143.34, 161.927]",11,"(8.126, 10.044]",14
610,610,15.919444444444444,2.272222222222222,30.526666666666667,-0.8577464788732394,0.0809523809523809,28.875,73.18031914893616,97.17073170731707,0.0,9.212765957446807,86.27777777777777,26.843888888888888,0.8693208635764528,0.8314432138694292,0.8516452477987652,0.5522011334327995,0.00079224363822,0.0464788732394366,0.2663499755910674,0.2733531970995386,0.0,0.4490998463769898,0.0643275783457747,0.225897501513265,607.5,13.487413463352512,-0.22552731463455963,28.830984328023334,-0.5593392307013316,0.5264907538186154,80.22916666666667,60.38115594433476,81.63479576811469,0.0,8.224656693065077,135.32837684293165,12.81359961848455,"(605.488, 645.854]",15,"(15.514, 16.191]",33,"(1.913, 2.538]",31,"(30.449, 30.867]",35,"(-0.914, -0.783]",9,"(0.0753, 0.15]",3,"(24.514, 30.214]",6,"(70.504, 73.277]",27,"(96.055, 97.851]",19,"(-0.001, 0.00997]",0,"(8.997, 9.221]",26,"(85.955, 95.336]",8,"(22.477, 26.898]",15,"(602.988, 643.354]",15,"(13.355, 14.087]",30,"(-0.308, 0.548]",29,"(28.732, 29.263]",31,"(-0.623, -0.463]",10,"(0.43, 0.712]",10,"(78.381, 81.101]",17,"(60.091, 61.043]",23,"(80.926, 83.019]",7,"(-0.001, 0.00147]",0,"(8.16, 8.239]",25,"(125.295, 143.34]",10,"(12.087, 14.859]",16
611,611,15.238181818181818,1.725,29.26681818181818,-0.4008196721311475,0.0604316546762589,31.166666666666668,92.07740384615384,97.89024390243902,0.0,10.341346153846152,98.03227272727273,19.42636363636364,0.8543381262815917,0.8212061856285282,0.8232463713512495,0.5741922802620318,0.0005914167489717,0.0501676727028839,0.3371013291347445,0.2755934080421885,0.0,0.507913403504525,0.0738598458758453,0.1634773198140865,608.5,14.487536612653747,0.5343471145891847,29.196534694703832,-0.4928091760565228,0.38975418562636066,84.42361111111111,60.328183569487386,79.14787563420747,0.0,7.963293750452134,107.58649535683782,15.955512583753679,"(605.488, 645.854]",15,"(15.052, 15.514]",32,"(1.218, 1.913]",30,"(29.252, 29.685]",32,"(-0.437, -0.306]",13,"(0.0287, 0.0753]",2,"(30.214, 37.363]",7,"(91.588, 95.206]",34,"(97.851, 100.127]",20,"(-0.001, 0.00997]",0,"(10.194, 10.445]",31,"(95.336, 110.851]",9,"(18.219, 22.477]",14,"(602.988, 643.354]",15,"(14.087, 14.879]",31,"(-0.308, 0.548]",29,"(28.732, 29.263]",31,"(-0.623, -0.463]",10,"(0.304, 0.43]",9,"(84.421, 87.601]",19,"(60.091, 61.043]",23,"(78.731, 80.926]",6,"(-0.001, 0.00147]",0,"(7.938, 8.011]",22,"(106.533, 125.295]",9,"(14.859, 18.848]",17
612,612,18.27806691449814,6.274538745387455,32.767286245353155,1.6853333333333331,0.0,0.0,31.74889705882353,73.74747474747475,0.0,4.8125,47.21226765799257,54.86133828996283,0.9211931070905832,0.9063155885882116,0.9021521772797771,0.6745954441265422,0.0,0.0,0.1112292657523444,0.20042457002457,0.0,0.2197893427102464,0.0326475363481838,0.4616707847612311,609.5,15.033448999638006,0.8192579839184663,29.77460092078121,-0.3669641468167568,0.3872215058877986,84.42361111111111,59.502340273535914,82.24912142545325,0.0,7.750389074193142,99.79360169489831,23.230365261710446,"(605.488, 645.854]",15,"(18.077, 18.601]",38,"(6.165, 6.977]",38,"(32.17, 32.958]",39,"(1.685, 1.858]",31,"(-0.001, 0.00736]",0,"(-0.001, 0.14]",0,"(29.761, 32.142]",12,"(71.586, 74.479]",9,"(-0.001, 0.00997]",0,"(4.611, 4.871]",8,"(46.091, 55.874]",4,"(53.315, 63.953]",20,"(602.988, 643.354]",15,"(14.879, 15.518]",32,"(0.548, 1.442]",30,"(29.551, 29.849]",33,"(-0.463, -0.357]",11,"(0.304, 0.43]",9,"(84.421, 87.601]",19,"(59.211, 60.091]",22,"(80.926, 83.019]",7,"(-0.001, 0.00147]",0,"(7.74, 7.803]",19,"(92.517, 106.533]",8,"(22.065, 26.17]",19
613,613,15.427176781002638,2.3471177944862154,29.34405063291139,-0.2711538461538461,0.0136986301369863,400.0,71.19924812030075,100.21212121212122,0.0,8.967418546365915,57.5245382585752,11.469129287598944,0.8584946171396484,0.8328443047923662,0.8249873067595248,0.5804328863628905,0.0001340621789091,0.6438631790744467,0.258932775584404,0.2828226044226044,0.0,0.4363140877541324,0.0410102369686352,0.0965153618883293,610.5,15.516396693701447,1.5212359496661687,30.241322927438976,-0.2938872237398337,0.15722708451545617,90.59027777777779,65.16572285717706,90.46066543699727,0.0,8.257012032253296,90.89889783897719,24.660698248428233,"(605.488, 645.854]",15,"(15.052, 15.514]",32,"(1.913, 2.538]",31,"(29.252, 29.685]",32,"(-0.306, -0.212]",14,"(0.00736, 0.0287]",1,"(230.527, 621.25]",30,"(70.504, 73.277]",27,"(100.127, 102.075]",21,"(-0.001, 0.00997]",0,"(8.791, 8.997]",25,"(55.874, 66.369]",5,"(11.325, 14.709]",12,"(602.988, 643.354]",15,"(14.879, 15.518]",32,"(1.442, 2.284]",31,"(30.118, 30.412]",35,"(-0.357, -0.257]",12,"(0.0941, 0.165]",7,"(90.53, 92.893]",21,"(64.72, 65.97]",28,"(90.218, 92.278]",13,"(-0.001, 0.00147]",0,"(8.239, 8.321]",26,"(80.11, 92.517]",7,"(22.065, 26.17]",19
